"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"East Asia & Pacific (excluding high income)","EAP","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","3.14097371299792","3.10958636019985","3.05494445695191","2.99712667357029","2.95899315462403","2.94918829285385","2.94808354713917","2.96963261726376","3.0047258581672","3.04078727643626","3.07143199814505","3.07793019167035","3.08901650709174","3.09962642087426","3.10363316124052","3.09833489525598","3.07772910327601","3.04806869964281","3.02046293125258","3.00919713543998","3.02089504316114","3.04317098507539","3.08075204105934","3.12926574478136","3.18187046906457","3.23359697039723","3.26490987090341","3.29805460952609","3.33086284534766","3.36207561588282","3.39159196404178","3.39434680555135","3.40870404274097","3.42599429487019","3.43462311802511","3.43033233889026","3.41968008074676","3.3952822902515","3.37282990726352","3.37411903207024","3.41105428819222","3.46543692331723","3.54751405136755","3.66706131981502","3.83587309786105","4.05528585640085","4.29081114638613","4.58765481015203","4.89884507537172","5.15388433691912","5.31333717205955","5.36626473951265","5.32729896231716","5.24828427555121","5.20824288463826","5.25254380803498","5.35037228878615","5.51765764238625",
"Early-demographic dividend","EAR","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.79790072271394","2.79767672663728","2.80416485499631","2.8137561775172","2.82238751396164","2.82758264774628","2.81197123723951","2.79760512174243","2.7844900883094","2.77239066719939","2.76114231844427","2.73573344225983","2.71285352458106","2.69537540930509","2.68721243906705","2.68998951683128","2.68315126595257","2.6871153808935","2.69924940497418","2.71578894882148","2.7339219396643","2.7342353733703","2.73749672683081","2.74311261983053","2.75054174235518","2.7591952481407","2.75278141490546","2.74951562502761","2.74910706371645","2.75112731083286","2.75420793698824","2.74863496606666","2.7465259478629","2.74656087873969","2.74707902751128","2.74737344009727","2.73584401671673","2.72725891175255","2.72289902853165","2.72408123107872","2.73176217398477","2.73667297623751","2.74901094904499","2.77526362898361","2.82320210658047","2.89435648759766","2.96505988273635","3.05874826778753","3.16565618057779","3.27072316254569","3.3645086075659","3.43326722026066","3.49177462875599","3.54524106813981","3.60122634912879","3.66348253090959","3.71549283080164","3.77345250657665",
"East Asia & Pacific","EAS","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","3.18623920922156","3.16407162466049","3.12205380427098","3.07760236246286","3.05011370065914","3.04617473251174","3.04551108989391","3.0652231294883","3.09628553382189","3.1279930295535","3.15194795358772","3.15169758675687","3.1530043484014","3.15377751853081","3.15325738318251","3.15000632429513","3.13694324144462","3.1209695145514","3.11060443864938","3.11720924545023","3.14575801445232","3.18455549908091","3.23818881476144","3.30113298304431","3.36526551292292","3.42497323734116","3.46119789066966","3.49598339204798","3.52867041141953","3.55968342257817","3.58962998843204","3.5955069415569","3.61224579232798","3.63201957821532","3.64426013577063","3.64498150462301","3.63806676320657","3.61800067701265","3.60113565031896","3.61027608792246","3.65808122773505","3.72777313671506","3.82884075944181","3.96467015195164","4.13818038061675","4.34698678768185","4.5614089377549","4.82202742279204","5.0905406191949","5.3093563587553","5.44675145334802","5.49094163736412","5.45626387807532","5.38796213898205","5.35543304548744","5.39852331729491","5.48968319527134","5.64411749496771",
"Europe & Central Asia (excluding high income)","ECA","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","3.44166895499315","3.5045720098977","3.57078625792593","3.6386172978136","3.70569236271886","3.76842447129355","3.81498340144092","3.87690675386205","3.9217865979474","3.89856704940524","3.78122986371463","3.56722424658444","3.2713702378671","2.96152805000031","2.73525090723624","2.64750011726999","2.65315833240236","2.76344521172809","2.96520038884629","3.24267860282433","3.58056946542871","3.95767585179602","4.40265264110598","4.83510094357893","5.14682821967599","5.28468724569604","5.24529834475453","5.04284975574593","4.78178674962363","4.60776888151347","4.5954140880152","4.68692103681447","4.93396923243679","5.21892559031428","5.36859032863336","5.29663678134011","5.02617846675058","4.5668080977356","4.05128643579318","3.66354898796055","3.49877207436908","3.49260584260379","3.66830536102349","3.9628904592204","4.27669977310218","4.55016568202511","4.75846002316757","4.9548081018246","5.14888633050358","5.34010995748113","5.51409287348125","5.64455925893866","5.73644654611367","5.79258318992952","5.8322967321677","5.8732894185141","5.88785328396686","5.92034823552526",
"Europe & Central Asia","ECS","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","4.79234673988967","4.83339636488322","4.86401623678062","4.88696474772617","4.9066201247424","4.92409235013797","4.91964464205165","4.93129152312962","4.92625316295799","4.85396053353161","4.68947707527421","4.42266536968762","4.06998690521917","3.7117838962952","3.46650704731784","3.39920719359795","3.4662917567514","3.68414368106994","3.99572766083694","4.31862399906322","4.60319962683991","4.83790127023708","5.05392237487984","5.23444619091926","5.35914056416353","5.41891234023871","5.39082927289064","5.29234043499346","5.17086683093619","5.09354550801354","5.0962583042464","5.14287309974976","5.27302981301487","5.4251129050762","5.50782201212494","5.47674213935986","5.33699685719426","5.09716005153972","4.83328374760208","4.65419680391826","4.61624649865082","4.67428840276553","4.85287176823822","5.10155617398619","5.34420910435645","5.53575918235478","5.66156012324464","5.75297060104652","5.82761258591059","5.90699219527859","5.99836195071367","6.07450226769451","6.1517543869651","6.22602652089197","6.29791575241095","6.37001276435022","6.42813536561983","6.49395894712401",
"Ecuador","ECU","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.67331721301917","2.64036941660083","2.60389440262146","2.57090150300904","2.55104058384672","2.5477002425639","2.54067932282504","2.54978323958296","2.56367176235563","2.5671538339938","2.55312894610189","2.51020793884575","2.45781633912817","2.40438069908014","2.36162612251016","2.33546064753508","2.3123786889371","2.30321682049412","2.30468618648912","2.3123434510728","2.32380284580569","2.3308042606643","2.3426846707046","2.35810474276555","2.37550430405589","2.39376908840129","2.40438942831575","2.41736879742627","2.43234955029094","2.44885381690389","2.46653545415856","2.47678961121398","2.48862231977855","2.50470541348003","2.52866166359311","2.56177750105599","2.59919654004365","2.64801292903903","2.69984431791531","2.74240667733751","2.77026253296173","2.78096560361364","2.77698479602084","2.77680528614909","2.80658816658741","2.87923392167381","2.98683551464062","3.13081991021694","3.29002829965328","3.43424225677184","3.54681095085978","3.62637160005848","3.68182877284174","3.72213166893468","3.7608746147503","3.80611716428821","3.85206618270474","3.90112000273444",
"Egypt, Arab Rep.","EGY","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.77328625799707","2.75528553562236","2.75022311902048","2.7533617024946","2.7586047221817","2.7637103121702","2.75747812615741","2.7527488073433","2.74951406809591","2.75000295648999","2.75552200209021","2.74853927743917","2.74909068261287","2.75517933696958","2.76625028738467","2.78446890750746","2.79251402849836","2.80297187999624","2.8176523002163","2.84093356279738","2.87503745691051","2.90305213226247","2.94031421750901","2.97826233808895","3.00617649905481","3.0187251353629","2.99904356330841","2.96759568085567","2.92694109309973","2.88400444765663","2.84514070130285","2.79785736181531","2.76286692479868","2.73128899807521","2.69240572901095","2.64465553352084","2.58781345486708","2.51564947848292","2.45516572752216","2.44535455842037","2.50474224437616","2.61087735164598","2.77500438347274","2.957924179698","3.10814678926809","3.20142511993486","3.23723809797075","3.23037370219259","3.20256044643802","3.18632085047355","3.20013884058224","3.23086161073423","3.27581863852097","3.32719342923394","3.37856440706238","3.42934672534983","3.45568960443173","3.49246693222914",
"Euro area","EMU","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","5.70417751017131","5.72503640986614","5.71815085852851","5.69327187022621","5.66480770386225","5.64031395617881","5.59331367319111","5.56931001459772","5.53017418678016","5.41876918561891","5.20838445029165","4.88525859828408","4.46624524882404","4.04792287913013","3.7732290377508","3.71981441322765","3.84708539050709","4.17125685663968","4.60059447855749","4.99772939824404","5.28292859862677","5.45270563031796","5.5357817590736","5.56093831680045","5.57387795343168","5.60023524701177","5.60482538308312","5.60657589782988","5.61185661573835","5.62998735007877","5.66663607901271","5.70476316211113","5.7716088247338","5.84488472224597","5.89040611828003","5.89128407251864","5.84427766918306","5.7523980035151","5.65106826183465","5.59446880406678","5.6122854510935","5.67401988675729","5.80673195508285","5.9755829824059","6.12747541188326","6.23150809463961","6.28317946615472","6.29441591969946","6.28644246648332","6.29350030466","6.33569727952673","6.39435328137997","6.48194209961889","6.59264214281805","6.71831251441519","6.85333141313796","6.99103767427314","7.13717669838947",
"Eritrea","ERI","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","1.99482753158633","1.98283815036207","1.98493442163094","1.99597738914162","2.01035879329145","2.02525884628513","2.02839556791751","2.03438694365861","2.04370763931795","2.05665555483524","2.07392381291945","2.07741902107489","2.08597734037889","2.09911179648168","2.11610371608942","2.13657876943881","2.1472398402631","2.16201838350895","2.17942301075976","2.19835972200495","2.21743121654683","2.22345538971266","2.23113307806269","2.24099739644751","2.2534795770224","2.26854289129784","2.27602840661786","2.28701153153005","2.30073728187109","2.3180442071682","2.33984839930295","2.37748401965474","2.41932277176416","2.46377821929427","2.50838440927849","2.55043500107488","2.56558426465622","2.579295260132","2.59145159138644","2.60350412998864","2.61412131319759","2.59195693835452","2.57443173393352","2.55276717393909","2.51486281435785","2.45674487726855","2.3781770521204","2.28175166602333","2.18357293561432","2.10568726114148","2.05901880452495","2.03359546679072","","","","","","",
"Spain","ESP","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","4.66147960663448","4.69862146494936","4.72206643274051","4.73331950297824","4.73659537471923","4.73513525632235","4.71742789698657","4.70236106154849","4.68157156421507","4.64279376956876","4.58174507987717","4.48067313239971","4.35744822473056","4.24532790460957","4.19220141340117","4.22322245143169","4.30976193241099","4.4717276222","4.67758727740282","4.88202217124717","5.05869009723005","5.196453727611","5.31257887879441","5.41029340255809","5.49692101282023","5.57537315042316","5.6376755334476","5.69169446219862","5.72344040279021","5.71050318374632","5.64144739831915","5.50619544221006","5.31886894889769","5.11742561484699","4.96013634486811","4.88184536044311","4.85544376828602","4.90683628818548","5.01189156673481","5.13257387631132","5.24502270775496","5.31364885044818","5.38435619068496","5.45123225013475","5.50816453843232","5.55323975237913","5.57211420753777","5.56972367180152","5.56506113025416","5.59046737571143","5.66732787819056","5.83371840907794","6.05004771498251","6.2966084977126","6.54161241058356","6.7643481854744","6.95824578250238","7.13506622201014",
"Estonia","EST","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","5.07536537827891","5.0766299334474","5.04356553241647","4.991608726924","4.9430308961275","4.91155687767648","4.87049143926463","4.86764035068665","4.86509650091474","4.80247680839225","4.65020602585448","4.41037226268095","4.08676778678335","3.74985414122241","3.50195931588055","3.39942347976377","3.39706647941208","3.51148612046884","3.71712631531947","3.97824758068565","4.26923161449596","4.5848860651231","4.94029085182162","5.28745134511385","5.56118269689652","5.72576282533867","5.76365290880448","5.69592005648664","5.58007617963508","5.49940551016489","5.50030056287229","5.58885603405592","5.75937585121142","5.95326095604563","6.08057674991707","6.09332452799464","5.95642376901947","5.72078039288872","5.45723774282222","5.26405128409025","5.18681069451191","5.18261689267869","5.27369111836134","5.42972551007318","5.60159464331052","5.75965180178607","5.88694125022132","6.00767809629319","6.11817393816816","6.22184757149108","6.32153150771492","6.39944309129556","6.48084322805927","6.56188866215982","6.63612737546608","6.69891691821538","6.74187295226717","6.77405108364935",
"Ethiopia","ETH","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.34869614260194","2.36660533517437","2.36588334271537","2.35549641464322","2.3470011763196","2.34598150765209","2.3318144155499","2.32536133686896","2.32381075720721","2.32360527935842","2.32273471161129","2.30743501647245","2.29367597708744","2.28250123394807","2.27612787159843","2.27570146744825","2.29339425621956","2.32590884096138","2.37345215441828","2.42353133430868","2.45946156255344","2.41510463254548","2.36038557099535","2.30785208998018","2.27206092478298","2.25753522261562","2.24845701768224","2.26396484319565","2.29555815872737","2.32647722078114","2.34369090399751","2.34249090042582","2.31892148964875","2.27666629818314","2.23344740996407","2.20474453192117","2.18100625337485","2.17642985096465","2.18232096964701","2.1882367863964","2.18887595777791","2.17901828027649","2.17032168506139","2.16061982517124","2.14828574656927","2.13327640687823","2.1163050898427","2.09911150228965","2.0836472323825","2.07235207167053","2.06579180384497","2.05644590745354","2.05276586566652","2.0521498020522","2.05107117794918","2.0481526981412","2.03657422869848","2.02619263770135",
"European Union","EUU","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","5.64268811316118","5.68237748494056","5.70296575261017","5.70956369566305","5.70981319155426","5.70712981223887","5.6761200131048","5.6602310315342","5.62528442783797","5.51986834722277","5.32026517048982","5.00850639471579","4.60376489380982","4.19943141269907","3.93437655681741","3.88431885956722","4.00788591945579","4.3243081445507","4.74079408589132","5.1202896655237","5.38381321809546","5.52602030654435","5.57908741573223","5.57429526090054","5.56004640176639","5.56324496591963","5.54870924164163","5.53631523205963","5.52915610146091","5.53103408658309","5.54496076400988","5.55192047022069","5.58289614886891","5.62201134611405","5.64377628698844","5.63712289906588","5.59298395118859","5.5177910564057","5.4439261560938","5.42162654172084","5.47910095830402","5.58383218974905","5.76322225991758","5.97786528620017","6.16935773128197","6.30314695929546","6.37319861503243","6.39310445111453","6.38566953712827","6.38824541465683","6.4223487565548","6.4593982430668","6.524226997523","6.60833607958703","6.69719733498589","6.7818546031447","6.85739184772793","6.92863550673411",
"Fragile and conflict affected situations","FCS","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.61669200070755","2.60442359262753","2.59176829064359","2.58018114890323","2.57178519694837","2.56688435284934","2.54671807783687","2.53079213837622","2.5189392277052","2.51130059614802","2.50781187559919","2.49222015675086","2.48299643837701","2.47748678252649","2.47258787448588","2.46645133296823","2.44484961213059","2.4241766617427","2.40569141301584","2.39139528678017","2.38198459069963","2.36343298712236","2.3489381054172","2.33690731096571","2.32543492562968","2.31336724726028","2.29324437369563","2.27591066592592","2.2600814965645","2.24406374801474","2.22341307673148","2.20615653643707","2.19070411400481","2.17931274434133","2.17512361462294","2.1793456446066","2.17046719009992","2.16989433171851","2.17389405711469","2.17732185003738","2.17770757953782","2.16897886175994","2.15901353413426","2.15342617584485","2.15994926508509","2.1812486233444","2.20675771547178","2.24579046418736","2.2898869916099","2.3279934149656","2.3545121881876","2.3622626966514","2.36322900341579","2.36172751895021","2.36386366479499","2.3727631640982","2.37891972736356","2.39142613091354",
"Finland","FIN","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","4.65512381983271","4.7482585678462","4.85910176511092","4.97424180066134","5.0711000152962","5.13687329112363","5.15252236355879","5.15416144763582","5.13384004095967","5.08093430076175","4.99260894566711","4.82791958937887","4.62914508463716","4.43606313890612","4.30689736699942","4.27341210610872","4.32056263647159","4.44591918903185","4.62117711295327","4.80556510520194","4.97330476626552","5.08650344969024","5.19962748631081","5.29765320479306","5.36103502214904","5.38109181097614","5.3527821604076","5.28414090208004","5.19905916163601","5.13204273850894","5.10237202517325","5.09255517266421","5.12105938999578","5.1755064573207","5.23541803154765","5.2912871806681","5.32147143763555","5.33703077788096","5.38410960470551","5.53370044637218","5.82098557280368","6.22447577528879","6.75913470577822","7.32692203851942","7.78165993355275","8.0385982006258","8.10257616659941","7.97683581519193","7.72674881845141","7.46166764673447","7.25233554004415","7.07518453478868","6.94964419422137","6.86644159836909","6.80768342730313","6.76207632772885","6.73181520967435","6.72316917649453",
"Fiji","FJI","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","1.74724217072629","1.73549144422282","1.77643761226836","1.85387375938571","1.94439617723718","2.03194137460327","2.08801123933437","2.14094845626348","2.19286158594679","2.24874609177721","2.31112118464793","2.35992460683352","2.41385195864458","2.46475988272887","2.50298848646268","2.52429981547917","2.49533723412135","2.46396932434219","2.43985518530053","2.43349609623356","2.44736653907982","2.41433919675742","2.40452533085867","2.41269329061516","2.42876514982789","2.44673001924987","2.45493114384963","2.45784502050709","2.46071471412526","2.46819615091878","2.48431428710394","2.49547736541817","2.51051222483872","2.53217665039701","2.5635293240927","2.60736079570684","2.66305738556254","2.72801535455261","2.79709267706965","2.8661634968269","2.93261039459058","3.04646677526477","3.16271086747952","3.28312897972341","3.41130113414251","3.55161329581982","3.6123001556352","3.66865682850813","3.72832383367941","3.8064582878295","3.90661666537562","4.03365637850314","4.19498613496795","4.37109325311368","4.53526056951959","4.67277152204008","4.77013306702408","4.84915199665846",
"France","FRA","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","6.09752156160226","6.05759844160367","5.9741019327804","5.87158483312738","5.78292354724649","5.72460808632541","5.67434847467759","5.68487661124902","5.68510134886064","5.56937773863955","5.28941831779014","4.83966583133223","4.22057419440991","3.59969891182129","3.21835325975555","3.20038189031036","3.49218503700137","4.11362755812236","4.88707411479258","5.54637052996397","5.93886188290885","6.0925450063634","6.01531067251163","5.80327335915486","5.60340989396295","5.4962515271291","5.42278617619878","5.41649528008155","5.44516618221716","5.45720730852195","5.42578356002365","5.36461420865223","5.28650673555012","5.19669007812031","5.10250636468575","5.01096431029322","4.90400461034621","4.78119408360965","4.69392573374905","4.71830801114972","4.89235220295804","5.18556081736892","5.62337712026095","6.1144265089445","6.52266215039403","6.76947037771033","6.8620138934988","6.81205717278247","6.67210714403188","6.52535826891622","6.42186023992065","6.34004500447237","6.28440385029649","6.25449823616103","6.2453288811739","6.25377848394374","6.27410378669123","6.31798476933334",
"Faroe Islands","FRO","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.49346120313862","2.47940865892291","2.46150065530799","2.43873376494419","2.42571022181217","2.41447197355225","2.38137869292748","2.36700661521499","2.34969590215694","2.3414822937496","2.33923667013922","2.43712163764588","2.53247156795724","2.60445768920345","2.66431489045674","2.70518672834778","2.62793497892836","2.53666852826196","2.44250821311241","2.33433943455265","2.24140704595421","2.19432484307724","2.15859803946148","2.13781903676952","2.11756972485679","2.09297553635348","2.0699151601297","2.05516612773715","2.04714376725419","2.02563729665718","1.98485986239929","2.03015552653449","2.00223541200956","1.88941738263992","1.74530040545522","1.61501527717154","1.56464799942117","1.55831463114457","1.57889949977262","1.61756633119854","1.67895695029331","1.80517397156713","1.9789916742048","2.1812607354598","2.39028358043406","2.59788389200808","2.83455779782386","3.08756191010186","3.33007775816085","3.51479267625818","3.61996937676036","3.6300696125908","3.56231692336767","3.45510065596019","3.35399061032864","3.29275817580075","3.25304566167581","3.24810973693454",
"Gabon","GAB","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","4.32239634211412","4.27845321839548","4.24084865265124","4.20945416350029","4.18169105920985","4.15572850118093","4.10171209517313","4.05324945233949","4.00842563422013","3.96800207741247","3.93116916197323","3.87822303339012","3.83383972590156","3.79492720275849","3.75723015320903","3.71823838270212","3.66008334843269","3.60205046837336","3.54945532730987","3.50981143912725","3.48398713535061","3.45317391364307","3.43533797430278","3.42409176220873","3.41009653039843","3.38899645645245","3.34812308017709","3.30533730696288","3.25978912586635","3.21164148359222","3.16134344231363","3.09628770785458","3.03261460556534","2.96999599209475","2.90943823377362","2.85113938924471","2.78383006631203","2.72076143716653","2.66468399946116","2.62057274893591","2.58994643579419","2.55158995949351","2.52736228787239","2.51183466374143","2.49694688758675","2.47991746415739","2.43582364135599","2.39236105104741","2.35256642442271","2.32160224998916","2.3032962096039","2.28932275257828","2.28646634495244","2.29476873787719","2.31518529474345","2.34931875603663","2.40322566376466","2.46947048853948",
"United Kingdom","GBR","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","6.24701348727806","6.28385289490003","6.30273573651423","6.31113896840267","6.31779299848026","6.32668770047209","6.29137743358988","6.26838612214975","6.23981481595592","6.18159883293739","6.08273250494572","5.91681076982776","5.7074254189162","5.50079767025817","5.36697363138279","5.34393445268447","5.39312686482483","5.54651684851443","5.74718853786435","5.90911173296977","5.98260643114792","5.95815982979651","5.86157194586991","5.72478527733246","5.59651218768683","5.5039499070938","5.40311170476538","5.33298200867744","5.28687438268964","5.25520674809203","5.23360821761237","5.21076386026777","5.20759847317054","5.22144549931761","5.24885480046045","5.28795753747529","5.3110259512151","5.33453683671349","5.37722523858264","5.4688063477362","5.62268357389134","5.79724053159088","6.04062352502855","6.29535263139382","6.4736632729858","6.52551965688214","6.4604188433241","6.28016179295407","6.0478382495863","5.85904520316983","5.77009838697402","5.7329233983425","5.77888598989896","5.88458395903851","6.01207810341163","6.13759962213412","6.26538169252443","6.39814451842946",
"Georgia","GEO","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","3.90003936512357","3.90932392081961","3.88959151752299","3.85179735681034","3.81286624159475","3.7802663719022","3.7449608638478","3.72639481391101","3.69809353086013","3.62299465240642","3.48741828828147","3.32147760892893","3.10579896256238","2.8882751424772","2.73885688252728","2.69933098167487","2.74326146781422","2.8662992743743","3.0788991267235","3.39741396360548","3.82180415905712","4.30990614521374","4.91045862938709","5.51601106352324","5.97260467444084","6.19686817253732","6.18685094998005","5.95037687820049","5.60805536417834","5.34475643259193","5.26495244004755","5.33640229678949","5.59129295201567","5.91104894607497","6.10236763838896","6.0523295335649","5.78613679420232","5.29430804486585","4.69679950667577","4.18368406058906","3.87050400849857","3.73136317935857","3.77116918947644","3.94060658188976","4.15556838974176","4.36345964665611","4.58992325658992","4.8207429304613","5.05151264750642","5.28525094383871","5.52340708356425","5.72880436645476","5.92883799192882","6.11570839381366","6.28253143392469","6.42740830960068","6.51683702544817","6.60496203334042",
"Ghana","GHA","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.17908062482934","2.17294015919576","2.17483687751915","2.18209542434075","2.19106338535213","2.2005763638815","2.19569575015144","2.19221426316566","2.19052150678643","2.19105270652506","2.19328728155573","2.1841750312176","2.17890307512028","2.17734658462154","2.17983210714921","2.18692615534806","2.18373987376314","2.18476771341993","2.18910406194552","2.19456370238811","2.19875617780869","2.19242380688729","2.18940011344894","2.1892809626879","2.19258251584569","2.19983741025368","2.19648594086509","2.19774863563735","2.20322302097806","2.21216404853038","2.22393099177795","2.21615100617703","2.21330879910432","2.21623242351104","2.22441541012251","2.23722976336217","2.24452739176169","2.25262851405577","2.265564116254","2.28872423267467","2.32319332364591","2.34264266993121","2.37567308211051","2.40989050034168","2.42628301079639","2.41610998887279","2.37946850104898","2.32231498030012","2.26275121589288","2.22432868098531","2.21759109769189","2.2286284091513","2.26412777482033","2.31424789524657","2.36622589924353","2.41369654418935","2.447601709847","2.48130146351866",
"Gibraltar","GIB","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.88082328931518","2.86361670615619","2.84741057022226","2.83663208381945","2.83802787345009","2.85326094053869","2.84796000357111","2.85620889354959","2.87318394630299","2.89286877492331","2.91223836822398","2.90315446535795","2.8941524237565","2.88610395434851","2.88045726494529","2.87704763697985","2.85271823294482","2.831904210975","2.81331554647551","2.79505536768421","2.77490194315513","2.73861293569445","2.70761189210359","2.67971413123684","2.65332229046569","2.62757736888413","2.58775147236873","2.55336537394235","2.524778090338","2.501753885281","2.48270003042746","2.45423943339999","2.43461598001766","2.4216943321424","2.41550518525095","2.41686843950132","2.39700185253724","2.38524095789195","2.3776956632822","2.36753058442598","2.35134181306175","2.31103506888531","2.2649738597796","2.22605226407897","2.21238648756781","2.23161050026681","2.26658760099088","2.32916502374814","2.40180174352155","2.46180646107012","2.49766524448589","2.50272139259966","2.49197744298858","2.47270156649553","2.45462300465078","2.44257985811071","2.42458302132051","2.412733582421",
"Gambia, The","GMB","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","3.21015757950803","3.15365027751907","3.10497418235328","3.07835820895522","3.06942083133965","3.0643793946043","3.03152808693238","2.99438434261681","2.94902946257818","2.90740507807587","2.8779650205132","2.77820264436967","2.68964406506684","2.61878475219303","2.57470994960741","2.56507839853859","2.57947630839369","2.62889904433323","2.69092220293626","2.7268223540259","2.71171171171171","2.58222702563193","2.4280287356143","2.27463792180128","2.15261887147371","2.07454212654954","2.00807615706481","1.97603051654262","1.96249300374787","1.94969106769441","1.92925557382625","1.90597949016252","1.87465490922083","1.8495143617368","1.84692660020784","1.87053245874349","1.90353963075676","1.95743833678178","2.01007198476227","2.035841715073","2.02387800190867","1.97498604698361","1.9027435407228","1.82756546903097","1.7758158618214","1.75932972595566","1.76461595284256","1.79674082619925","1.84189696201985","1.88244101672501","1.90947590244275","1.91959887321859","1.92305106020532","1.92193418798498","1.91901988850305","1.91591271953167","1.90522721011311","1.89307124191744",
"Guinea-Bissau","GNB","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","2.57255654792233","2.64488171826288","2.75225225225225","2.87662333526531","2.99616505985403","3.09686801798582","3.15545201000487","3.20507221276788","3.24610366932834","3.27837896724526","3.30217038845879","3.29112086795602","3.27297859901983","3.25116849324603","3.23144702781135","3.21473313000878","3.11189336872502","2.99444359457687","2.85582932036717","2.69792242079083","2.52964325214126","2.4683171048402","2.41382212014414","2.36514252797655","2.31965410353447","2.27660395539957","2.21938133492502","2.17164897907711","2.13029387904195","2.09048465477655","2.0505594091279","2.00117332638029","1.95099110348057","1.90973201692525","1.88979879882087","1.89619842799034","1.91964317221034","1.96595578029123","2.02021750423682","2.06414915574274","2.08801181031166","2.08849192074474","2.07492111693673","2.06256488123828","2.07264179557173","2.11334342794685","2.15893118488357","2.2307477935133","2.3079778696884","2.36211255420575","2.3800283211832","2.35424090322745","2.30496475952276","2.24667666965788","2.1996490185256","2.1737656735985","2.15293992485708","2.15069496842641",
"Equatorial Guinea","GNQ","Population ages 55-59, male (% of male population)","SP.POP.5559.MA.5Y","3.27323605836498","3.2256539552474","3.19099378881988","3.16799462197199","3.15431414271586","3.14440084338761","3.10970055789594","3.07856724238977","3.05668368919806","3.05002140481444","3.06363283741051","3.06053624494975","3.07410493550853","3.09780542223561","3.11503152471807","3.11198159547348","3.10497821629933","3.07959441086376","3.04320156044664","3.0030914176358","2.95912310553599","2.91673212295309","2.88785585735826","2.87003633282407","2.86505752204465","2.87279702538659","2.84857893351525","2.84179500328935","2.84532621750514","2.84598867850869","2.84019193041341","2.79666939193109","2.74886987478301","2.7032990346876","2.66778742573611","2.64461320229782","2.57951791384072","2.52953704902934","2.48642547949542","2.44074130115853","2.39041444749766","2.31173569515864","2.23223775299748","2.16346879364322","2.1213112608781","2.11125069793412","2.10149273544897","2.11702904100702","2.14171671211064","2.15724731742847","2.15536352881724","2.11905209912891","2.07667562963693","2.0311344227019","1.98694353998018","1.94739699323261","1.88345841831558","1.81715323110421",
